288,Cadiz,48,13
288,Castellon,48,14
288,Murcia,47,15
288,Osasuna,47,16
288,Alaves,46,17
288,Terrassa,46,18
288,Ensidesa,44,19
288,Gimn. Tarragona,38,20
289,At. Madrid,3,1
289,Ath. Bilbao,3,2
289,Barcelona,3,3
289,Espanyol,3,4
289,Hercules,3,5
289,Real Madrid,3,6
289,Valencia,3,7
289,Elche,1,8
289,Real Sociedad,1,9
289,Sevilla,1,10
289,Zaragoza,1,11
289,Betis,0,12
289,Burgos,0,13
289,Celta,0,14
289,Las Palmas,0,15
289,Malaga (C.D.),0,16
289,Rac. Santander,0,17
289,Salamanca,0,18
290,Ath. Bilbao,6,1
290,Espanyol,6,2
290,Sevilla,4,3
290,Valencia,4,4
290,At. Madrid,3,5
290,Barcelona,3,6
290,Celta,3,7
290,Hercules,3,8
290,Las Palmas,3,9
290,Malaga (C.D.),3,10
290,Rac. Santander,3,11
290,Real Madrid,3,12
290,Elche,2,13
290,Real Sociedad,2,14
290,Burgos,1,15
290,Zaragoza,1,16
290,Betis,0,17
290,Salamanca,0,18
291,Ath. Bilbao,7,1
291,Sevilla,7,2
291,Valencia,7,3
291,At. Madrid,6,4
291,Barcelona,6,5
291,Celta,6,6
291,Espanyol,6,7
291,Hercules,6,8
291,Burgos,4,9
291,Malaga (C.D.),4,10
291,Zaragoza,4,11
291,Las Palmas,3,12
291,Rac. Santander,3,13
291,Real Madrid,3,14
291,Elche,2,15
291,Real Sociedad,2,16
291,Betis,0,17
291,Salamanca,0,18
292,Valencia,10,1
292,Espanyol,9,2
292,Ath. Bilbao,7,3
292,Malaga (C.D.),7,4
292,Sevilla,7,5
292,At. Madrid,6,6
292,Barcelona,6,7
292,Celta,6,8
292,Hercules,6,9
292,Las Palmas,6,10
292,Rac. Santander,6,11
292,Real Madrid,6,12
292,Real Sociedad,5,13
292,Burgos,4,14
292,Zaragoza,4,15
292,Betis,3,16
292,Salamanca,3,17
292,Elche,2,18
293,Valencia,11,1
293,Espanyol,10,2
293,At. Madrid,9,3
293,Barcelona,9,4
293,Hercules,9,5
293,Sevilla,8,6
293,Ath. Bilbao,7,7
293,Celta,7,8
293,Malaga (C.D.),7,9
293,Rac. Santander,7,10
293,Real Madrid,7,11
293,Zaragoza,7,12
293,Las Palmas,6,13
293,Real Sociedad,6,14
293,Burgos,5,15
293,Betis,4,16
293,Elche,3,17
293,Salamanca,3,18
294,At. Madrid,12,1
294,Barcelona,12,2
294,Valencia,11,3
294,Espanyol,10,4
294,Rac. Santander,10,5
294,Real Madrid,10,6
294,Hercules,9,7
294,Las Palmas,9,8
294,Sevilla,9,9
294,Malaga (C.D.),8,10
294,Ath. Bilbao,7,11
294,Betis,7,12
294,Celta,7,13
294,Zaragoza,7,14
294,Elche,6,15
294,Real Sociedad,6,16
294,Salamanca,6,17
294,Burgos,5,18
295,At. Madrid,15,1
295,Valencia,14,2
295,Espanyol,13,3
295,Real Madrid,13,4
295,Barcelona,12,5
295,Sevilla,12,6
295,Celta,10,7
295,Hercules,10,8
295,Rac. Santander,10,9
295,Las Palmas,9,10
295,Real Sociedad,9,11
295,Ath. Bilbao,8,12
295,Burgos,8,13
295,Malaga (C.D.),8,14
295,Betis,7,15
295,Zaragoza,7,16
295,Elche,6,17
295,Salamanca,6,18
296,At. Madrid,18,1
296,Real Madrid,16,2
296,Valencia,14,3
296,Barcelona,13,4
296,Espanyol,13,5
296,Rac. Santander,13,6
296,Las Palmas,12,7
296,Sevilla,12,8
296,Ath. Bilbao,11,9
296,Hercules,11,10
296,Malaga (C.D.),11,11
296,Betis,10,12
296,Celta,10,13
296,Real Sociedad,9,14
296,Salamanca,9,15
296,Burgos,8,16
296,Zaragoza,7,17
296,Elche,6,18
297,At. Madrid,21,1
297,Valencia,17,2
297,Barcelona,16,3
297,Espanyol,16,4
297,Real Madrid,16,5
297,Celta,13,6
297,Rac. Santander,13,7
297,Ath. Bilbao,12,8
297,Las Palmas,12,9
297,Real Sociedad,12,10
297,Sevilla,12,11
297,Hercules,11,12
297,Malaga (C.D.),11,13
297,Betis,10,14
297,Zaragoza,10,15
297,Burgos,9,16
297,Elche,9,17
297,Salamanca,9,18
298,At. Madrid,21,1
298,Barcelona,19,2
298,Valencia,18,3
298,Espanyol,17,4
298,Real Madrid,17,5
298,Ath. Bilbao,15,6
298,Celta,14,7
298,Rac. Santander,14,8
298,Betis,13,9
298,Las Palmas,13,10
298,Real Sociedad,13,11
298,Sevilla,13,12
298,Hercules,12,13
298,Malaga (C.D.),12,14
298,Elche,10,15
298,Salamanca,10,16
298,Zaragoza,10,17
298,Burgos,9,18
299,At. Madrid,22,1
299,Valencia,21,2
299,Barcelona,20,3
299,Espanyol,20,4
299,Real Madrid,17,5
299,Real Sociedad,16,6
299,Ath. Bilbao,15,7
299,Betis,14,8
299,Celta,14,9
299,Las Palmas,14,10
299,Rac. Santander,14,11
299,Sevilla,14,12
299,Elche,13,13
299,Hercules,13,14
299,Salamanca,13,15
299,Malaga (C.D.),12,16
299,Zaragoza,11,17
299,Burgos,10,18
300,At. Madrid,23,1
300,Barcelona,23,2
300,Espanyol,21,3
300,Valencia,21,4
300,Real Madrid,20,5
300,Rac. Santander,17,6
300,Real Sociedad,17,7
300,Sevilla,17,8
300,Ath. Bilbao,16,9
300,Celta,15,10
300,Las Palmas,15,11
300,Betis,14,12
300,Hercules,14,13
300,Salamanca,14,14
300,Elche,13,15
300,Malaga (C.D.),13,16
300,Zaragoza,12,17
300,Burgos,10,18
301,Barcelona,24,1
301,Espanyol,24,2
301,Valencia,24,3
301,At. Madrid,23,4
301,Real Madrid,20,5
301,Real Sociedad,20,6
301,Las Palmas,18,7
301,Sevilla,18,8
301,Betis,17,9
301,Rac. Santander,17,10
301,Ath. Bilbao,16,11
301,Celta,16,12
301,Elche,16,13
301,Hercules,14,14
301,Salamanca,14,15
301,Burgos,13,16
301,Malaga (C.D.),13,17
301,Zaragoza,13,18
302,Barcelona,27,1
302,Valencia,25,2
302,At. Madrid,24,3
302,Espanyol,24,4
302,Real Madrid,23,5
302,Betis,20,6
302,Real Sociedad,20,7
302,Ath. Bilbao,19,8
302,Sevilla,19,9
302,Las Palmas,18,10
302,Rac. Santander,18,11
302,Hercules,17,12
302,Salamanca,17,13
302,Burgos,16,14
302,Celta,16,15
302,Elche,16,16
302,Malaga (C.D.),13,17
302,Zaragoza,13,18
303,Barcelona,30,1
303,Valencia,28,2
303,At. Madrid,27,3
303,Espanyol,24,4
303,Real Madrid,24,5
303,Betis,23,6
303,Real Sociedad,23,7
303,Las Palmas,21,8
303,Sevilla,20,9
303,Ath. Bilbao,19,10
303,Elche,19,11
303,Rac. Santander,19,12
303,Celta,17,13
303,Hercules,17,14
303,Salamanca,17,15
303,Burgos,16,16
303,Malaga (C.D.),13,17
303,Zaragoza,13,18
304,Barcelona,33,1
304,At. Madrid,30,2
304,Valencia,29,3
304,Real Sociedad,26,4
304,Espanyol,24,5
304,Real Madrid,24,6
304,Betis,23,7
304,Ath. Bilbao,22,8
304,Las Palmas,22,9
304,Rac. Santander,22,10
304,Hercules,20,11
304,Sevilla,20,12
304,Burgos,19,13
304,Elche,19,14
304,Salamanca,18,15
304,Celta,17,16
304,Zaragoza,14,17
304,Malaga (C.D.),13,18
305,Barcelona,36,1
305,At. Madrid,33,2
305,Real Sociedad,29,3
305,Valencia,29,4
305,Real Madrid,27,5
305,Espanyol,25,6
305,Las Palmas,25,7
305,Betis,23,8
305,Ath. Bilbao,22,9
305,Elche,22,10
305,Rac. Santander,22,11
305,Salamanca,21,12
305,Sevilla,21,13
305,Hercules,20,14
305,Burgos,19,15
305,Celta,18,16
305,Zaragoza,15,17
305,Malaga (C.D.),13,18
306,Barcelona,36,1
306,At. Madrid,34,2
306,Real Sociedad,32,3
306,Valencia,29,4
306,Espanyol,28,5
306,Las Palmas,28,6
306,Real Madrid,27,7
306,Betis,26,8
306,Elche,25,9
306,Salamanca,24,10
306,Ath. Bilbao,23,11
306,Rac. Santander,23,12
306,Celta,21,13
306,Sevilla,21,14
306,Hercules,20,15
306,Burgos,19,16
306,Zaragoza,15,17
306,Malaga (C.D.),14,18
307,Barcelona,39,1
307,At. Madrid,37,2
307,Real Sociedad,32,3
307,Valencia,32,4
307,Espanyol,29,5
307,Las Palmas,28,6
307,Real Madrid,27,7
307,Salamanca,27,8
307,Ath. Bilbao,26,9
307,Betis,26,10
307,Elche,25,11
307,Sevilla,24,12
307,Hercules,23,13
307,Rac. Santander,23,14
307,Burgos,22,15
307,Celta,21,16
307,Zaragoza,16,17
307,Malaga (C.D.),14,18
308,Barcelona,40,1
308,At. Madrid,38,2
308,Real Sociedad,35,3
308,Espanyol,32,4
308,Valencia,32,5
308,Las Palmas,31,6
308,Ath. Bilbao,29,7
308,Betis,29,8
308,Elche,28,9
308,Real Madrid,28,10
308,Salamanca,28,11
308,Hercules,24,12
308,Rac. Santander,24,13
308,Sevilla,24,14
308,Burgos,22,15
308,Celta,21,16
308,Zaragoza,16,17
308,Malaga (C.D.),14,18
309,Barcelona,43,1
309,At. Madrid,41,2
309,Real Sociedad,35,3
309,Valencia,35,4
309,Ath. Bilbao,32,5
309,Espanyol,32,6
309,Las Palmas,31,7
309,Real Madrid,31,8
309,Betis,29,9
309,Elche,28,10
309,Salamanca,28,11
309,Sevilla,27,12
309,Burgos,25,13
309,Celta,24,14
309,Hercules,24,15
309,Rac. Santander,24,16
309,Zaragoza,19,17
309,Malaga (C.D.),14,18
310,At. Madrid,44,1
310,Barcelona,43,2
310,Valencia,36,3
310,Espanyol,35,4
310,Real Sociedad,35,5
310,Ath. Bilbao,32,6
310,Real Madrid,32,7
310,Las Palmas,31,8
310,Salamanca,31,9
310,Betis,30,10
310,Elche,29,11
310,Sevilla,28,12
310,Rac. Santander,27,13
310,Burgos,25,14
310,Celta,25,15
310,Hercules,25,16
310,Zaragoza,22,17
310,Malaga (C.D.),15,18
311,At. Madrid,45,1
311,Barcelona,43,2
311,Espanyol,36,3
311,Real Sociedad,36,4
311,Valencia,36,5
311,Ath. Bilbao,35,6
311,Las Palmas,34,7
311,Real Madrid,32,8
311,Betis,31,9
311,Salamanca,31,10
311,Sevilla,31,11
311,Elche,30,12
311,Burgos,28,13
311,Hercules,28,14
311,Rac. Santander,27,15
311,Celta,26,16
311,Zaragoza,25,17
311,Malaga (C.D.),15,18
312,At. Madrid,46,1
312,Barcelona,44,2
312,Ath. Bilbao,38,3
312,Las Palmas,37,4
312,Valencia,37,5
312,Espanyol,36,6
312,Real Sociedad,36,7
312,Real Madrid,35,8
312,Betis,34,9
312,Salamanca,34,10
312,Elche,33,11
312,Burgos,31,12
312,Sevilla,31,13
312,Hercules,28,14
312,Rac. Santander,28,15
312,Celta,26,16
312,Zaragoza,25,17
312,Malaga (C.D.),15,18
313,At. Madrid,49,1
313,Barcelona,45,2
313,Real Sociedad,39,3
313,Ath. Bilbao,38,4
313,Valencia,38,5
313,Espanyol,37,6
313,Las Palmas,37,7
313,Salamanca,37,8
313,Real Madrid,36,9
313,Betis,35,10
313,Sevilla,34,11
313,Elche,33,12
313,Burgos,31,13
313,Celta,29,14
313,Hercules,29,15
313,Rac. Santander,28,16
313,Zaragoza,28,17
313,Malaga (C.D.),15,18
314,At. Madrid,49,1
314,Barcelona,46,2
314,Ath. Bilbao,41,3
314,Valencia,41,4
314,Las Palmas,40,5
314,Real Sociedad,39,6
314,Betis,38,7
314,Salamanca,38,8
314,Espanyol,37,9
314,Real Madrid,37,10
314,Sevilla,35,11
314,Elche,33,12
314,Hercules,32,13
314,Burgos,31,14
314,Rac. Santander,31,15
314,Celta,30,16
314,Zaragoza,29,17
314,Malaga (C.D.),15,18
315,At. Madrid,52,1
315,Barcelona,46,2
315,Ath. Bilbao,42,3
315,Valencia,42,4
315,Las Palmas,41,5
315,Espanyol,40,6
315,Real Sociedad,40,7
315,Salamanca,39,8
315,Betis,38,9
315,Real Madrid,38,10
315,Sevilla,38,11
315,Burgos,34,12
315,Elche,34,13
315,Celta,33,14
315,Hercules,32,15
315,Rac. Santander,31,16
315,Zaragoza,30,17
315,Malaga (C.D.),15,18
316,At. Madrid,55,1
316,Barcelona,49,2
316,Ath. Bilbao,45,3
316,Las Palmas,42,4
316,Salamanca,42,5
316,Valencia,42,6
316,Real Madrid,41,7
316,Espanyol,40,8
316,Real Sociedad,40,9
316,Betis,39,10
316,Sevilla,38,11
316,Hercules,35,12
316,Burgos,34,13
316,Elche,34,14
316,Rac. Santander,34,15
316,Celta,33,16
316,Zaragoza,30,17
316,Malaga (C.D.),18,18
317,At. Madrid,58,1
317,Barcelona,52,2
317,Ath. Bilbao,46,3
317,Espanyol,43,4
317,Real Sociedad,43,5
317,Betis,42,6
317,Las Palmas,42,7
317,Real Madrid,42,8
317,Salamanca,42,9
317,Valencia,42,10
317,Sevilla,38,11
317,Burgos,37,12
317,Elche,35,13
317,Hercules,35,14
317,Celta,34,15
317,Rac. Santander,34,16
317,Zaragoza,33,17
317,Malaga (C.D.),18,18
318,At. Madrid,58,1
318,Barcelona,55,2
318,Ath. Bilbao,49,3
318,Betis,45,4
318,Salamanca,45,5
318,Espanyol,43,6
318,Real Sociedad,43,7
318,Las Palmas,42,8
318,Real Madrid,42,9
318,Valencia,42,10
318,Sevilla,41,11
318,Burgos,40,12
318,Elche,38,13
318,Hercules,38,14
318,Rac. Santander,37,15
318,Celta,34,16
318,Zaragoza,33,17
318,Malaga (C.D.),18,18
319,At. Madrid,61,1
319,Barcelona,56,2
319,Ath. Bilbao,49,3
319,Espanyol,46,4
319,Betis,45,5
319,Las Palmas,45,6
319,Salamanca,45,7
319,Valencia,45,8
319,Real Sociedad,44,9
319,Real Madrid,42,10
319,Elche,41,11
319,Sevilla,41,12
319,Burgos,40,13
319,Hercules,39,14
319,Rac. Santander,37,15
319,Zaragoza,36,16
319,Celta,35,17
319,Malaga (C.D.),21,18
320,At. Madrid,64,1
320,Barcelona,59,2
320,Ath. Bilbao,50,3
320,Betis,48,4
320,Las Palmas,48,5
320,Espanyol,46,6
320,Real Madrid,45,7
320,Salamanca,45,8
320,Valencia,45,9
320,Real Sociedad,44,10
320,Sevilla,44,11
320,Burgos,43,12
320,Elche,42,13
320,Hercules,42,14
320,Rac. Santander,37,15
320,Zaragoza,36,16
320,Celta,35,17
320,Malaga (C.D.),21,18
321,At. Madrid,65,1
321,Barcelona,60,2
321,Betis,51,3
321,Las Palmas,51,4
321,Ath. Bilbao,50,5
321,Espanyol,49,6
321,Real Sociedad,47,7
321,Real Madrid,46,8
321,Valencia,46,9
321,Salamanca,45,10
321,Sevilla,44,11
321,Burgos,43,12
321,Elche,43,13
321,Hercules,42,14
321,Rac. Santander,40,15
321,Celta,38,16
321,Zaragoza,37,17
321,Malaga (C.D.),21,18
322,At. Madrid,65,1
322,Barcelona,63,2
322,Ath. Bilbao,53,3
322,Betis,51,4
322,Las Palmas,51,5
322,Espanyol,50,6
322,Valencia,49,7
322,Real Sociedad,47,8
322,Burgos,46,9
322,Real Madrid,46,10
322,Salamanca,45,11
322,Sevilla,45,12
322,Elche,44,13
322,Hercules,43,14
322,Rac. Santander,43,15
322,Zaragoza,40,16
322,Celta,38,17
322,Malaga (C.D.),24,18
323,Alaves,3,1
323,Cadiz,3,2
323,Calvo Sotelo,3,3
323,Jaen,3,4
323,Pontevedra,3,5
323,Rayo Vallecano,3,6
323,Rec. Huelva,3,7
323,Sporting Gijon,3,8
323,Tenerife,3,9
323,Castellon,1,10
323,Dptivo. Coruna,1,11
323,Barcelona B,0,12
323,Cordoba,0,13
323,Getafe,0,14
323,Granada,0,15
323,Levante,0,16
323,Oviedo,0,17
323,Sant Andreu,0,18
323,Terrassa,0,19
323,Valladolid,0,20
324,Calvo Sotelo,6,1
324,Tenerife,6,2
324,Alaves,4,3
324,Dptivo. Coruna,4,4
324,Jaen,4,5
324,Sporting Gijon,4,6
324,Cadiz,3,7
324,Cordoba,3,8
324,Getafe,3,9
324,Levante,3,10
324,Oviedo,3,11
324,Pontevedra,3,12
324,Rayo Vallecano,3,13
324,Rec. Huelva,3,14
324,Barcelona B,1,15
324,Castellon,1,16
324,Granada,1,17
324,Valladolid,1,18
324,Sant Andreu,0,19
324,Terrassa,0,20
325,Calvo Sotelo,9,1
325,Tenerife,9,2
325,Jaen,7,3
325,Sporting Gijon,7,4
325,Cadiz,6,5
325,Levante,6,6
325,Dptivo. Coruna,5,7
325,Alaves,4,8
325,Granada,4,9
325,Rayo Vallecano,4,10
325,Rec. Huelva,4,11
325,Valladolid,4,12
325,Cordoba,3,13
325,Getafe,3,14
325,Oviedo,3,15
325,Pontevedra,3,16
325,Barcelona B,1,17
325,Castellon,1,18
325,Terrassa,1,19
325,Sant Andreu,0,20
326,Calvo Sotelo,10,1
326,Tenerife,9,2
326,Sporting Gijon,8,3
326,Cadiz,7,4
326,Jaen,7,5
326,Levante,7,6
326,Rayo Vallecano,7,7
326,Cordoba,6,8
326,Dptivo. Coruna,6,9
326,Getafe,6,10
326,Alaves,5,11
326,Barcelona B,4,12
326,Granada,4,13
326,Pontevedra,4,14
326,Rec. Huelva,4,15
326,Terrassa,4,16
326,Valladolid,4,17
326,Oviedo,3,18
326,Sant Andreu,3,19
326,Castellon,2,20
327,Sporting Gijon,11,1
327,Calvo Sotelo,10,2
327,Jaen,10,3
327,Rayo Vallecano,10,4
327,Tenerife,10,5
327,Cadiz,8,6
327,Cordoba,7,7
327,Levante,7,8
327,Rec. Huelva,7,9
327,Terrassa,7,10
327,Alaves,6,11
327,Dptivo. Coruna,6,12
327,Getafe,6,13
327,Oviedo,6,14
327,Barcelona B,5,15
327,Pontevedra,5,16
327,Valladolid,5,17
327,Granada,4,18
327,Sant Andreu,4,19
327,Castellon,2,20
328,Sporting Gijon,14,1
328,Calvo Sotelo,11,2
328,Jaen,11,3
328,Rayo Vallecano,11,4
328,Tenerife,11,5
328,Cordoba,10,6
328,Oviedo,9,7
328,Cadiz,8,8
328,Levante,8,9
328,Terrassa,8,10
328,Dptivo. Coruna,7,11
328,Getafe,7,12
328,Rec. Huelva,7,13
328,Sant Andreu,7,14
328,Alaves,6,15
328,Pontevedra,6,16
328,Valladolid,6,17
328,Barcelona B,5,18
328,Castellon,5,19
328,Granada,4,20
329,Sporting Gijon,17,1
329,Calvo Sotelo,14,2
329,Rayo Vallecano,14,3
329,Tenerife,14,4
329,Jaen,12,5
329,Cordoba,11,6
329,Getafe,10,7
329,Rec. Huelva,10,8
329,Oviedo,9,9
329,Valladolid,9,10
329,Barcelona B,8,11
329,Cadiz,8,12
329,Dptivo. Coruna,8,13
329,Levante,8,14
329,Terrassa,8,15
329,Sant Andreu,7,16
329,Alaves,6,17
329,Pontevedra,6,18
329,Castellon,5,19
329,Granada,5,20
330,Sporting Gijon,18,1
330,Calvo Sotelo,15,2
330,Cordoba,14,3
330,Rayo Vallecano,14,4
330,Tenerife,14,5
330,Getafe,13,6
330,Jaen,12,7
330,Oviedo,12,8
330,Cadiz,11,9
330,Dptivo. Coruna,11,10
330,Levante,11,11
330,Rec. Huelva,11,12
330,Terrassa,9,13
330,Valladolid,9,14
330,Barcelona B,8,15
330,Sant Andreu,8,16
330,Alaves,7,17
330,Pontevedra,7,18
330,Castellon,6,19
330,Granada,5,20
331,Sporting Gijon,19,1
331,Calvo Sotelo,16,2
331,Jaen,15,3
331,Rayo Vallecano,15,4
331,Cordoba,14,5
331,Getafe,14,6
331,Rec. Huelva,14,7
331,Tenerife,14,8
331,Cadiz,12,9
331,Oviedo,12,10
331,Terrassa,12,11
331,Valladolid,12,12
331,Dptivo. Coruna,11,13
331,Levante,11,14
331,Alaves,10,15
331,Pontevedra,10,16
331,Sant Andreu,9,17
331,Barcelona B,8,18
331,Granada,8,19
331,Castellon,6,20
332,Sporting Gijon,19,1
332,Jaen,18,2
332,Rayo Vallecano,18,3
332,Getafe,17,4
332,Calvo Sotelo,16,5
332,Cadiz,15,6
332,Cordoba,15,7
332,Oviedo,15,8
332,Terrassa,15,9
332,Rec. Huelva,14,10
332,Tenerife,14,11
332,Dptivo. Coruna,12,12
332,Valladolid,12,13
332,Alaves,11,14
332,Levante,11,15
332,Pontevedra,11,16
332,Barcelona B,9,17
332,Castellon,9,18
332,Granada,9,19
332,Sant Andreu,9,20
333,Sporting Gijon,22,1
333,Jaen,21,2
333,Oviedo,18,3
333,Rayo Vallecano,18,4
333,Terrassa,18,5
333,Getafe,17,6
333,Rec. Huelva,17,7
333,Tenerife,17,8
333,Calvo Sotelo,16,9
333,Cadiz,15,10
333,Cordoba,15,11
333,Levante,14,12
333,Barcelona B,12,13
333,Dptivo. Coruna,12,14
333,Sant Andreu,12,15
333,Valladolid,12,16
333,Alaves,11,17
333,Pontevedra,11,18
333,Castellon,10,19
333,Granada,10,20
334,Sporting Gijon,23,1
334,Jaen,22,2
334,Oviedo,21,3
334,Rayo Vallecano,21,4
334,Terrassa,19,5
334,Cadiz,18,6
334,Getafe,18,7
334,Rec. Huelva,18,8
334,Calvo Sotelo,17,9
334,Levante,17,10
334,Tenerife,17,11
334,Cordoba,16,12
334,Valladolid,15,13
334,Dptivo. Coruna,13,14
334,Sant Andreu,13,15
334,Barcelona B,12,16
334,Alaves,11,17
334,Castellon,11,18
334,Pontevedra,11,19
334,Granada,10,20
335,Sporting Gijon,26,1
335,Jaen,23,2
335,Oviedo,22,3
335,Terrassa,22,4
335,Rayo Vallecano,21,5
335,Tenerife,20,6
335,Cadiz,19,7
335,Getafe,18,8
335,Rec. Huelva,18,9
335,Valladolid,18,10
335,Calvo Sotelo,17,11
335,Levante,17,12
335,Cordoba,16,13
335,Dptivo. Coruna,16,14
335,Barcelona B,15,15
335,Alaves,14,16
335,Sant Andreu,14,17
335,Granada,13,18
335,Castellon,11,19
335,Pontevedra,11,20
336,Sporting Gijon,29,1
336,Oviedo,25,2
336,Jaen,24,3
336,Cadiz,22,4
336,Rayo Vallecano,22,5
336,Terrassa,22,6
336,Rec. Huelva,21,7
336,Calvo Sotelo,20,8
336,Tenerife,20,9
336,Dptivo. Coruna,19,10
336,Getafe,18,11
336,Levante,18,12
336,Valladolid,18,13
336,Cordoba,16,14
336,Barcelona B,15,15
336,Sant Andreu,15,16
336,Alaves,14,17
336,Castellon,14,18
336,Pontevedra,14,19
336,Granada,13,20
337,Sporting Gijon,32,1
337,Jaen,27,2
337,Oviedo,25,3
337,Rayo Vallecano,25,4
337,Terrassa,25,5
337,Rec. Huelva,24,6
337,Cadiz,23,7
337,Calvo Sotelo,20,8
337,Tenerife,20,9
337,Cordoba,19,10
337,Dptivo. Coruna,19,11
337,Getafe,19,12
337,Levante,19,13
337,Barcelona B,18,14
337,Valladolid,18,15
337,Sant Andreu,16,16
337,Alaves,15,17
337,Pontevedra,15,18
337,Castellon,14,19
337,Granada,13,20
338,Sporting Gijon,33,1
338,Jaen,28,2
338,Oviedo,28,3
338,Rayo Vallecano,28,4
338,Cadiz,26,5
338,Terrassa,26,6
338,Rec. Huelva,25,7
338,Calvo Sotelo,23,8
338,Tenerife,23,9
338,Dptivo. Coruna,20,10
338,Levante,20,11
338,Cordoba,19,12
338,Getafe,19,13
338,Barcelona B,18,14
338,Pontevedra,18,15
338,Valladolid,18,16
338,Castellon,17,17
338,Sant Andreu,16,18
338,Alaves,15,19
338,Granada,13,20
339,Sporting Gijon,36,1
339,Jaen,31,2
339,Oviedo,29,3
339,Rayo Vallecano,29,4
339,Terrassa,29,5
339,Cadiz,26,6
339,Rec. Huelva,25,7
339,Calvo Sotelo,23,8
339,Tenerife,23,9
339,Getafe,22,10
339,Dptivo. Coruna,21,11
339,Levante,21,12
339,Valladolid,21,13
339,Cordoba,20,14
339,Barcelona B,19,15
339,Sant Andreu,19,16
339,Alaves,18,17
339,Pontevedra,18,18
339,Castellon,17,19
339,Granada,13,20
340,Sporting Gijon,37,1
340,Rayo Vallecano,32,2
340,Jaen,31,3
340,Oviedo,30,4
340,Cadiz,29,5
340,Terrassa,29,6
340,Calvo Sotelo,26,7
340,Rec. Huelva,25,8
340,Levante,24,9
340,Tenerife,24,10
340,Getafe,22,11
340,Valladolid,22,12
340,Alaves,21,13
340,Cordoba,21,14
340,Dptivo. Coruna,21,15
340,Castellon,20,16
340,Barcelona B,19,17
340,Pontevedra,19,18
340,Sant Andreu,19,19
340,Granada,16,20
341,Sporting Gijon,37,1
341,Rayo Vallecano,35,2
341,Jaen,34,3
341,Oviedo,33,4
341,Cadiz,30,5
341,Terrassa,30,6
341,Calvo Sotelo,26,7
341,Rec. Huelva,26,8
341,Tenerife,25,9
341,Valladolid,25,10
341,Cordoba,24,11
341,Levante,24,12
341,Alaves,22,13
341,Dptivo. Coruna,22,14
341,Getafe,22,15
341,Sant Andreu,22,16
341,Barcelona B,20,17
341,Castellon,20,18
341,Pontevedra,20,19
341,Granada,16,20
342,Sporting Gijon,37,1
342,Rayo Vallecano,36,2
342,Jaen,34,3
342,Oviedo,34,4
342,Cadiz,31,5
342,Terrassa,31,6
342,Valladolid,28,7
342,Levante,27,8
342,Rec. Huelva,27,9
342,Calvo Sotelo,26,10
342,Cordoba,25,11
342,Dptivo. Coruna,25,12
342,Getafe,25,13
342,Tenerife,25,14
342,Alaves,23,15
342,Barcelona B,23,16
342,Sant Andreu,23,17
342,Pontevedra,21,18
342,Castellon,20,19
342,Granada,17,20
343,Sporting Gijon,40,1
343,Rayo Vallecano,39,2
343,Jaen,37,3
343,Cadiz,34,4
343,Oviedo,34,5
343,Terrassa,31,6
343,Calvo Sotelo,29,7
343,Getafe,28,8
343,Valladolid,28,9
343,Levante,27,10
343,Rec. Huelva,27,11
343,Tenerife,26,12
343,Cordoba,25,13
343,Dptivo. Coruna,25,14
343,Pontevedra,24,15
343,Sant Andreu,24,16
343,Alaves,23,17
343,Barcelona B,23,18
343,Castellon,23,19
343,Granada,20,20
344,Sporting Gijon,40,1
344,Rayo Vallecano,39,2
344,Jaen,38,3
344,Cadiz,37,4
344,Oviedo,34,5
344,Terrassa,34,6
344,Getafe,31,7
344,Calvo Sotelo,29,8
344,Cordoba,28,9
344,Dptivo. Coruna,28,10
344,Levante,28,11
344,Valladolid,28,12
344,Pontevedra,27,13
344,Rec. Huelva,27,14
344,Sant Andreu,27,15
344,Alaves,26,16
344,Tenerife,26,17
344,Barcelona B,24,18
344,Castellon,24,19
344,Granada,20,20
345,Rayo Vallecano,42,1
345,Sporting Gijon,41,2
345,Cadiz,40,3
345,Jaen,39,4
345,Oviedo,34,5
345,Terrassa,34,6
345,Dptivo. Coruna,31,7
345,Getafe,31,8
345,Valladolid,31,9
345,Calvo Sotelo,29,10
345,Cordoba,29,11
345,Tenerife,29,12
345,Levante,28,13
345,Rec. Huelva,28,14
345,Sant Andreu,28,15
345,Alaves,27,16
345,Castellon,27,17
345,Pontevedra,27,18
345,Barcelona B,24,19
345,Granada,23,20
346,Cadiz,43,1
346,Rayo Vallecano,43,2
346,Sporting Gijon,41,3
346,Jaen,40,4
346,Oviedo,37,5
346,Terrassa,35,6
346,Valladolid,34,7
346,Dptivo. Coruna,32,8
346,Getafe,32,9
346,Alaves,30,10
346,Castellon,30,11
346,Cordoba,30,12
346,Tenerife,30,13
346,Calvo Sotelo,29,14
346,Levante,29,15
346,Rec. Huelva,29,16
346,Sant Andreu,28,17
346,Pontevedra,27,18
346,Barcelona B,24,19
346,Granada,24,20
347,Cadiz,46,1
347,Rayo Vallecano,44,2
347,Sporting Gijon,44,3
347,Jaen,40,4
347,Oviedo,38,5
347,Terrassa,38,6
347,Valladolid,37,7
347,Alaves,33,8
347,Tenerife,33,9
347,Calvo Sotelo,32,10
347,Dptivo. Coruna,32,11
347,Getafe,32,12
347,Castellon,30,13
347,Cordoba,30,14
347,Rec. Huelva,30,15
